"set","source_path","size_bytes","modified_utc","reason"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_237\rcuot_q_bridge_rule\uot_transport_plan.csv","391783","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_237\rcuot_q_bridge_rule\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_237\simple_amount_time\eval\synthetic_eval_by_scenario.csv","223","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_237\simple_amount_time\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_237\simple_amount_time\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_237\simple_amount_time\eval\uot_evaluation_metrics.json","2013","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_237\simple_amount_time\uot_transport_plan.csv","233837","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_237\simple_amount_time\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\abctracer_style_adapted\eval\synthetic_eval_by_scenario.csv","271","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\abctracer_style_adapted\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\abctracer_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\abctracer_style_adapted\eval\uot_evaluation_metrics.json","2095","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\abctracer_style_adapted\uot_transport_plan.csv","372743","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\abctracer_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\connector_style_adapted\eval\synthetic_eval_by_scenario.csv","272","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\connector_style_adapted\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\connector_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\connector_style_adapted\eval\uot_evaluation_metrics.json","2101","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\connector_style_adapted\uot_transport_plan.csv","230773","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\connector_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\rc_uot_frozen_pool\eval\synthetic_eval_by_scenario.csv","259","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\rc_uot_frozen_pool\eval\uot_eval_by_pattern.csv","179","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\rc_uot_frozen_pool\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\rc_uot_frozen_pool\eval\uot_evaluation_metrics.json","2089","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\rc_uot_frozen_pool\uot_transport_plan.csv","803341","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\rc_uot_frozen_pool\uot_unmatched_mass.csv","19113","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\rcuot_q_bridge_rule\eval\synthetic_eval_by_scenario.csv","271","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\rcuot_q_bridge_rule\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\rcuot_q_bridge_rule\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\rcuot_q_bridge_rule\eval\uot_evaluation_metrics.json","2095","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\rcuot_q_bridge_rule\uot_transport_plan.csv","372743","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\rcuot_q_bridge_rule\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\simple_amount_time\eval\synthetic_eval_by_scenario.csv","272","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\simple_amount_time\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\simple_amount_time\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\simple_amount_time\eval\uot_evaluation_metrics.json","2101","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\simple_amount_time\uot_transport_plan.csv","230773","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_238\simple_amount_time\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\abctracer_style_adapted\eval\synthetic_eval_by_scenario.csv","272","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\abctracer_style_adapted\eval\uot_eval_by_pattern.csv","177","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\abctracer_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\abctracer_style_adapted\eval\uot_evaluation_metrics.json","2102","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\abctracer_style_adapted\uot_transport_plan.csv","357051","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\abctracer_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\connector_style_adapted\eval\synthetic_eval_by_scenario.csv","274","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\connector_style_adapted\eval\uot_eval_by_pattern.csv","179","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\connector_style_adapted\eval\uot_eval_summary.txt","136","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\connector_style_adapted\eval\uot_evaluation_metrics.json","2109","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\connector_style_adapted\uot_transport_plan.csv","228767","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\connector_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\rc_uot_frozen_pool\eval\synthetic_eval_by_scenario.csv","255","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\rc_uot_frozen_pool\eval\uot_eval_by_pattern.csv","179","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\rc_uot_frozen_pool\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\rc_uot_frozen_pool\eval\uot_evaluation_metrics.json","2059","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\rc_uot_frozen_pool\uot_transport_plan.csv","841109","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\rc_uot_frozen_pool\uot_unmatched_mass.csv","19169","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\rcuot_q_bridge_rule\eval\synthetic_eval_by_scenario.csv","272","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\rcuot_q_bridge_rule\eval\uot_eval_by_pattern.csv","177","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\rcuot_q_bridge_rule\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\rcuot_q_bridge_rule\eval\uot_evaluation_metrics.json","2104","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\rcuot_q_bridge_rule\uot_transport_plan.csv","357051","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\rcuot_q_bridge_rule\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\simple_amount_time\eval\synthetic_eval_by_scenario.csv","274","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\simple_amount_time\eval\uot_eval_by_pattern.csv","179","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\simple_amount_time\eval\uot_eval_summary.txt","136","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\simple_amount_time\eval\uot_evaluation_metrics.json","2109","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\simple_amount_time\uot_transport_plan.csv","228767","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_239\simple_amount_time\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\abctracer_style_adapted\eval\synthetic_eval_by_scenario.csv","272","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\abctracer_style_adapted\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\abctracer_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\abctracer_style_adapted\eval\uot_evaluation_metrics.json","2101","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\abctracer_style_adapted\uot_transport_plan.csv","429187","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\abctracer_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\connector_style_adapted\eval\synthetic_eval_by_scenario.csv","259","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\connector_style_adapted\eval\uot_eval_by_pattern.csv","177","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\connector_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\connector_style_adapted\eval\uot_evaluation_metrics.json","1977","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\connector_style_adapted\uot_transport_plan.csv","286715","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\connector_style_adapted\uot_unmatched_mass.csv","14971","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\rc_uot_frozen_pool\eval\synthetic_eval_by_scenario.csv","258","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\rc_uot_frozen_pool\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\rc_uot_frozen_pool\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\rc_uot_frozen_pool\eval\uot_evaluation_metrics.json","2070","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\rc_uot_frozen_pool\uot_transport_plan.csv","963979","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\rc_uot_frozen_pool\uot_unmatched_mass.csv","19003","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\rcuot_q_bridge_rule\eval\synthetic_eval_by_scenario.csv","272","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\rcuot_q_bridge_rule\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\rcuot_q_bridge_rule\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\rcuot_q_bridge_rule\eval\uot_evaluation_metrics.json","2105","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\rcuot_q_bridge_rule\uot_transport_plan.csv","429187","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\rcuot_q_bridge_rule\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\simple_amount_time\eval\synthetic_eval_by_scenario.csv","259","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\simple_amount_time\eval\uot_eval_by_pattern.csv","177","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\simple_amount_time\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\simple_amount_time\eval\uot_evaluation_metrics.json","1977","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\simple_amount_time\uot_transport_plan.csv","286715","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_240\simple_amount_time\uot_unmatched_mass.csv","14971","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\abctracer_style_adapted\eval\synthetic_eval_by_scenario.csv","272","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\abctracer_style_adapted\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\abctracer_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\abctracer_style_adapted\eval\uot_evaluation_metrics.json","2095","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\abctracer_style_adapted\uot_transport_plan.csv","440843","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\abctracer_style_adapted\uot_unmatched_mass.csv","14999","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\connector_style_adapted\eval\synthetic_eval_by_scenario.csv","262","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\connector_style_adapted\eval\uot_eval_by_pattern.csv","177","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\connector_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\connector_style_adapted\eval\uot_evaluation_metrics.json","2093","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\connector_style_adapted\uot_transport_plan.csv","287375","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\connector_style_adapted\uot_unmatched_mass.csv","15009","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\rc_uot_frozen_pool\eval\synthetic_eval_by_scenario.csv","258","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\rc_uot_frozen_pool\eval\uot_eval_by_pattern.csv","177","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\rc_uot_frozen_pool\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\rc_uot_frozen_pool\eval\uot_evaluation_metrics.json","2071","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\rc_uot_frozen_pool\uot_transport_plan.csv","804169","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\rc_uot_frozen_pool\uot_unmatched_mass.csv","18873","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\rcuot_q_bridge_rule\eval\synthetic_eval_by_scenario.csv","272","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\rcuot_q_bridge_rule\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\rcuot_q_bridge_rule\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\rcuot_q_bridge_rule\eval\uot_evaluation_metrics.json","2095","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\rcuot_q_bridge_rule\uot_transport_plan.csv","440843","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\rcuot_q_bridge_rule\uot_unmatched_mass.csv","14999","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\simple_amount_time\eval\synthetic_eval_by_scenario.csv","262","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\simple_amount_time\eval\uot_eval_by_pattern.csv","177","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\simple_amount_time\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\simple_amount_time\eval\uot_evaluation_metrics.json","2093","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\simple_amount_time\uot_transport_plan.csv","287375","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_241\simple_amount_time\uot_unmatched_mass.csv","15009","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\abctracer_style_adapted\eval\synthetic_eval_by_scenario.csv","223","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\abctracer_style_adapted\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\abctracer_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\abctracer_style_adapted\eval\uot_evaluation_metrics.json","2011","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\abctracer_style_adapted\uot_transport_plan.csv","422473","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\abctracer_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\connector_style_adapted\eval\synthetic_eval_by_scenario.csv","220","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\connector_style_adapted\eval\uot_eval_by_pattern.csv","179","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\connector_style_adapted\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\connector_style_adapted\eval\uot_evaluation_metrics.json","2016","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\connector_style_adapted\uot_transport_plan.csv","250163","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\connector_style_adapted\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\rc_uot_frozen_pool\eval\synthetic_eval_by_scenario.csv","270","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\rc_uot_frozen_pool\eval\uot_eval_by_pattern.csv","180","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\rc_uot_frozen_pool\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\rc_uot_frozen_pool\eval\uot_evaluation_metrics.json","2096","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\rc_uot_frozen_pool\uot_transport_plan.csv","1001889","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\rc_uot_frozen_pool\uot_unmatched_mass.csv","19125","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\rcuot_q_bridge_rule\eval\synthetic_eval_by_scenario.csv","223","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\rcuot_q_bridge_rule\eval\uot_eval_by_pattern.csv","178","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\rcuot_q_bridge_rule\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\rcuot_q_bridge_rule\eval\uot_evaluation_metrics.json","2015","","ext-excluded:.json"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\rcuot_q_bridge_rule\uot_transport_plan.csv","422473","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\rcuot_q_bridge_rule\uot_unmatched_mass.csv","14911","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\simple_amount_time\eval\synthetic_eval_by_scenario.csv","220","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\simple_amount_time\eval\uot_eval_by_pattern.csv","179","","ext-excluded:.csv"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\simple_amount_time\eval\uot_eval_summary.txt","135","","ext-excluded:.txt"
"OUTDOCX","out\paper_full_pipeline_run\phase26_balanced_superiority\tmp_eval\seed_242\simple_amount_time\eval\uot_evaluation_metrics.json","2016","","ext-excluded:.json"
